input,time
14200,0.000102
14300,0.000108
14400,0.000103
14500,0.000115
14600,0.000105
14700,0.000105
14800,0.000135
14900,0.000107
15000,0.000107
15100,0.000107
15200,0.000108
15300,0.000123
15400,0.000115
15500,0.000110
15600,0.000111
15700,0.000112
15800,0.000112
15900,0.000112
16000,0.000113
16100,0.000114
16200,0.000127
16300,0.000115
16400,0.000115
16500,0.000115
16600,0.000116
16700,0.000116
16800,0.000121
16900,0.000118
17000,0.000131
17100,0.000195
17200,0.000120
17300,0.000120
17400,0.000121
17500,0.000121
17600,0.000123
17700,0.000138
17800,0.000138
17900,0.000124
18000,0.000125
18100,0.000124
18200,0.000125
18300,0.000127
18400,0.000127
18500,0.000139
18600,0.000129
18700,0.000129
18800,0.000128
18900,0.000133
19000,0.000130
19100,0.000130
19200,0.000142
19300,0.000148
19400,0.000134
19500,0.000135
19600,0.000134
19700,0.000134
19800,0.000134
19900,0.000148
20000,0.000136
20100,0.000136
20200,0.000136
20300,0.000137
20400,0.000138
20500,0.000139
20600,0.000151
20700,0.000147
20800,0.000142
20900,0.000144
21000,0.000141
21100,0.000142
21200,0.000143
21300,0.000154
21400,0.000144
21500,0.000145
21600,0.000145
21700,0.000146
21800,0.000146
21900,0.000147
22000,0.000154
22100,0.000170
22200,0.000163
22300,0.000149
22400,0.000150
22500,0.000150
22600,0.000163
22700,0.000151
22800,0.000152
22900,0.000153
23000,0.000156
23100,0.000154
23200,0.000167
23300,0.000157
23400,0.000156
23500,0.000175
23600,0.000156
23700,0.000179
23800,0.000172
23900,0.000159
24000,0.000159
24100,0.000160
24200,0.000160
24300,0.000161
24400,0.000195
24500,0.000163
24600,0.000162
24700,0.000163
24800,0.000164
24900,0.000164
25000,0.000181
25100,0.000165
25200,0.000166
25300,0.000166
25400,0.000167
25500,0.000180
25600,0.000169
25700,0.000169
25800,0.000169
25900,0.000170
26000,0.000170
26100,0.000184
26200,0.000172
26300,0.000172
26400,0.000173
26500,0.000172
26600,0.000174
26700,0.000201
26800,0.000175
26900,0.000176
27000,0.000176
27100,0.000180
27200,0.000199
27300,0.000178
27400,0.000178
27500,0.000179
27600,0.000179
27700,0.000192
27800,0.000181
27900,0.000223
28000,0.000185
28100,0.000182
28200,0.000196
28300,0.000184
28400,0.000184
28500,0.000185
28600,0.000185
28700,0.000187
28800,0.000193
28900,0.000186
29000,0.000188
29100,0.000202
29200,0.000190
29300,0.000201
29400,0.000191
29500,0.000191
29600,0.000191
29700,0.000192
29800,0.000210
29900,0.000194
30000,0.000193
30100,0.000194
30200,0.000195
30300,0.000207
30400,0.000196
30500,0.000196
30600,0.000197
30700,0.000197
30800,0.000200
30900,0.000199
31000,0.000198
31100,0.000200
31200,0.000203
31300,0.000213
31400,0.000202
31500,0.000202
31600,0.000202
31700,0.000215
31800,0.000204
31900,0.000204
32000,0.000205
32100,0.000206
32200,0.000206
32300,0.000206
32400,0.000207
32500,0.000207
32600,0.000219
32700,0.000209
32800,0.000244
32900,0.000211
33000,0.000211
33100,0.000215
33200,0.000232
33300,0.000213
33400,0.000213
33500,0.000226
33600,0.000215
33700,0.000215
33800,0.000216
33900,0.000216
34000,0.000234
34100,0.000218
34200,0.000218
34300,0.000219
34400,0.000231
34500,0.000220
34600,0.000220
34700,0.000221
34800,0.000233
34900,0.000221
35000,0.000222
35100,0.000223
35200,0.000224
35300,0.000239
35400,0.000225
35500,0.000225
35600,0.000226
35700,0.000237
35800,0.000237
35900,0.000227
36000,0.000227
36100,0.000240
36200,0.000229
36300,0.000230
36400,0.000254
36500,0.000231
36600,0.000232
36700,0.000231
36800,0.000244
36900,0.000233
37000,0.000234
37100,0.000260
37200,0.000246
37300,0.000240
37400,0.000237
37500,0.000237
37600,0.000249
37700,0.000239
37800,0.000239
37900,0.000239
38000,0.000252
38100,0.000241
38200,0.000251
38300,0.000241
38400,0.000254
38500,0.000244
38600,0.000243
38700,0.000243
38800,0.000256
38900,0.000244
39000,0.000245
39100,0.000245
39200,0.000258
39300,0.000248
39400,0.000251
39500,0.000248
39600,0.000261
39700,0.000251
39800,0.000250
39900,0.000250
40000,0.000300
40100,0.000252
40200,0.000268
40300,0.000264
40400,0.000253
40500,0.000254
40600,0.000272
40700,0.000255
40800,0.000255
40900,0.000255
41000,0.000296
41100,0.000258
41200,0.000259
41300,0.000259
41400,0.000273
41500,0.000260
41600,0.000260
41700,0.000260
41800,0.000275
41900,0.000262
42000,0.000263
42100,0.000285
42200,0.000264
42300,0.000264
42400,0.000265
42500,0.000277
42600,0.000266
42700,0.000266
42800,0.000267
42900,0.000268
43000,0.000269
43100,0.000268
43200,0.000281
43300,0.000270
43400,0.000270
43500,0.000274
43600,0.000283
43700,0.000272
43800,0.000272
43900,0.000295
44000,0.000275
44100,0.000275
44200,0.000298
44300,0.000276
44400,0.000294
44500,0.000277
44600,0.000313
44700,0.000292
44800,0.000280
44900,0.000279
45000,0.000292
45100,0.000281
45200,0.000281
45300,0.000287
45400,0.000356
45500,0.000286
45600,0.000284
45700,0.000297
45800,0.000285
45900,0.000284
46000,0.000297
46100,0.000287
46200,0.000287
46300,0.000288
46400,0.000311
46500,0.000289
46600,0.000289
46700,0.000301
46800,0.000290
46900,0.000290
47000,0.000303
47100,0.000292
47200,0.000293
47300,0.000333
47400,0.000293
47500,0.000294
47600,0.000310
47700,0.000295
47800,0.000296
47900,0.000330
48000,0.000298
48100,0.000298
48200,0.000310
48300,0.000299
48400,0.000300
48500,0.000300
48600,0.000306
48700,0.000301
48800,0.000302
48900,0.000315
49000,0.000313
49100,0.000303
49200,0.000316
49300,0.000305
49400,0.000305
49500,0.000318
49600,0.000310
49700,0.000307
49800,0.000320
49900,0.000308
50000,0.000309
50100,0.000322
50200,0.000312
50300,0.000311
50400,0.000332
50500,0.000312
50600,0.000312
50700,0.000312
50800,0.000316
50900,0.000313
51000,0.000314
51100,0.000336
51200,0.000316
51300,0.000316
51400,0.000328
51500,0.000318
51600,0.000317
51700,0.000335
51800,0.000329
51900,0.000320
52000,0.000332
52100,0.000320
52200,0.000321
52300,0.000333
52400,0.000323
52500,0.000323
52600,0.000335
52700,0.000324
52800,0.000324
52900,0.000337
53000,0.000326
53100,0.000327
53200,0.000398
53300,0.000345
53400,0.000333
53500,0.000338
53600,0.000338
53700,0.000358
53800,0.000343
53900,0.000337
54000,0.000362
54100,0.000345
54200,0.000340
54300,0.000354
54400,0.000340
54500,0.000369
54600,0.000341
54700,0.000355
54800,0.000342
54900,0.000342
55000,0.000356
55100,0.000346
55200,0.000344
55300,0.000349
55400,0.000366
55500,0.000349
55600,0.000346
55700,0.000353
55800,0.000352
55900,0.000361
56000,0.000351
56100,0.000357
56200,0.000374
56300,0.000350
56400,0.000350
56500,0.000364
56600,0.000394
56700,0.000353
56800,0.000369
56900,0.000355
57000,0.000355
57100,0.000363
57200,0.000355
57300,0.000372
57400,0.000357
57500,0.000358
57600,0.000373
57700,0.000367
57800,0.000364
57900,0.000364
58000,0.000360
58100,0.000376
58200,0.000361
58300,0.000370
58400,0.000378
58500,0.000364
58600,0.000364
58700,0.000419
58800,0.000375
58900,0.000384
59000,0.000365
59100,0.000369
59200,0.000393
59300,0.000369
59400,0.000381
