input,time
0,0.000042
100,0.000041
200,0.000029
300,0.000030
400,0.000031
500,0.000032
600,0.000033
700,0.000034
800,0.000035
900,0.000036
1000,0.000038
1100,0.000040
1200,0.000062
1300,0.000041
1400,0.000042
1500,0.000046
1600,0.000044
1700,0.000045
1800,0.000073
1900,0.000057
2000,0.000049
2100,0.000053
2200,0.000051
2300,0.000052
2400,0.000055
2500,0.000056
2600,0.000061
2700,0.000056
2800,0.000059
2900,0.000060
3000,0.000061
3100,0.000062
3200,0.000064
3300,0.000071
3400,0.000066
3500,0.000067
3600,0.000067
3700,0.000069
3800,0.000070
3900,0.000070
4000,0.000072
4100,0.000073
4200,0.000074
4300,0.000075
4400,0.000084
4500,0.000077
4600,0.000078
4700,0.000079
4800,0.000083
4900,0.000082
5000,0.000085
5100,0.000083
5200,0.000085
5300,0.000085
5400,0.000099
5500,0.000088
5600,0.000089
5700,0.000093
5800,0.000093
5900,0.000104
6000,0.000096
6100,0.000100
6200,0.000097
6300,0.000110
6400,0.000100
6500,0.000100
6600,0.000099
6700,0.000100
6800,0.000103
6900,0.000106
7000,0.000108
7100,0.000106
7200,0.000109
7300,0.000109
7400,0.000110
7500,0.000109
7600,0.000112
7700,0.000113
7800,0.000116
7900,0.000146
8000,0.000116
8100,0.000118
8200,0.000120
8300,0.000119
8400,0.000121
8500,0.000122
8600,0.000133
8700,0.000125
8800,0.000125
8900,0.000127
9000,0.000171
9100,0.000150
9200,0.000142
9300,0.000131
9400,0.000138
9500,0.000132
9600,0.000137
9700,0.000136
9800,0.000136
9900,0.000166
10000,0.000139
10100,0.000142
10200,0.000142
10300,0.000141
10400,0.000142
10500,0.000175
10600,0.000189
10700,0.000166
10800,0.000166
10900,0.000161
11000,0.000122
11100,0.000099
11200,0.000093
11300,0.000094
11400,0.000094
11500,0.000106
11600,0.000099
11700,0.000095
11800,0.000154
11900,0.000088
12000,0.000071
12100,0.000075
12200,0.000076
12300,0.000068
12400,0.000067
12500,0.000068
12600,0.000067
12700,0.000068
12800,0.000068
12900,0.000068
13000,0.000077
13100,0.000069
13200,0.000070
13300,0.000070
13400,0.000071
13500,0.000070
13600,0.000073
13700,0.000071
13800,0.000073
13900,0.000072
14000,0.000074
14100,0.000075
14200,0.000081
14300,0.000076
14400,0.000075
14500,0.000075
14600,0.000077
14700,0.000076
14800,0.000075
14900,0.000077
15000,0.000078
15100,0.000077
15200,0.000079
15300,0.000078
15400,0.000087
15500,0.000080
15600,0.000081
15700,0.000081
15800,0.000080
15900,0.000085
16000,0.000083
16100,0.000083
16200,0.000083
16300,0.000083
16400,0.000092
16500,0.000085
16600,0.000085
16700,0.000085
16800,0.000087
16900,0.000087
17000,0.000086
17100,0.000087
17200,0.000089
17300,0.000088
17400,0.000096
17500,0.000089
17600,0.000091
17700,0.000090
17800,0.000090
17900,0.000091
18000,0.000093
18100,0.000093
18200,0.000093
18300,0.000092
18400,0.000098
18500,0.000111
18600,0.000093
18700,0.000099
18800,0.000096
18900,0.000095
19000,0.000095
19100,0.000096
19200,0.000098
19300,0.000102
19400,0.000098
19500,0.000098
19600,0.000099
19700,0.000099
19800,0.000112
19900,0.000101
20000,0.000100
20100,0.000102
20200,0.000108
20300,0.000102
20400,0.000102
20500,0.000102
20600,0.000104
20700,0.000105
20800,0.000103
20900,0.000104
21000,0.000106
21100,0.000106
21200,0.000105
21300,0.000112
21400,0.000114
21500,0.000106
21600,0.000107
21700,0.000110
21800,0.000108
21900,0.000114
22000,0.000112
22100,0.000109
22200,0.000109
22300,0.000131
22400,0.000131
22500,0.000122
22600,0.000129
22700,0.000143
22800,0.000125
22900,0.000125
23000,0.000129
23100,0.000126
23200,0.000124
23300,0.000134
23400,0.000125
23500,0.000128
23600,0.000126
23700,0.000129
23800,0.000126
23900,0.000173
24000,0.000133
24100,0.000129
24200,0.000129
24300,0.000130
24400,0.000132
24500,0.000132
24600,0.000139
24700,0.000133
24800,0.000133
24900,0.000135
25000,0.000134
25100,0.000135
25200,0.000135
25300,0.000143
25400,0.000136
25500,0.000140
25600,0.000143
25700,0.000172
25800,0.000147
25900,0.000146
26000,0.000139
26100,0.000141
26200,0.000140
26300,0.000140
26400,0.000141
26500,0.000148
26600,0.000142
26700,0.000143
26800,0.000144
26900,0.000143
27000,0.000144
27100,0.000154
27200,0.000188
27300,0.000151
27400,0.000150
27500,0.000147
27600,0.000147
27700,0.000155
27800,0.000149
27900,0.000149
28000,0.000156
28100,0.000149
28200,0.000148
28300,0.000156
28400,0.000149
28500,0.000151
28600,0.000149
28700,0.000150
28800,0.000153
28900,0.000160
29000,0.000152
29100,0.000153
29200,0.000153
29300,0.000157
29400,0.000154
29500,0.000161
29600,0.000157
29700,0.000156
29800,0.000159
29900,0.000156
30000,0.000159
30100,0.000161
30200,0.000160
30300,0.000160
30400,0.000160
30500,0.000159
30600,0.000167
30700,0.000177
30800,0.000161
30900,0.000163
31000,0.000160
31100,0.000160
31200,0.000163
31300,0.000166
31400,0.000163
31500,0.000165
31600,0.000163
31700,0.000172
31800,0.000167
31900,0.000166
32000,0.000166
32100,0.000167
32200,0.000174
32300,0.000168
32400,0.000168
32500,0.000177
32600,0.000167
32700,0.000176
32800,0.000180
32900,0.000175
33000,0.000172
33100,0.000179
33200,0.000175
33300,0.000182
33400,0.000176
33500,0.000184
33600,0.000176
33700,0.000178
33800,0.000187
33900,0.000214
34000,0.000177
34100,0.000181
34200,0.000179
34300,0.000187
34400,0.000179
34500,0.000188
34600,0.000187
34700,0.000188
34800,0.000181
34900,0.000182
35000,0.000190
35100,0.000184
35200,0.000190
35300,0.000187
35400,0.000184
35500,0.000183
35600,0.000187
35700,0.000200
35800,0.000186
35900,0.000189
36000,0.000186
36100,0.000193
36200,0.000195
36300,0.000191
36400,0.000189
36500,0.000193
36600,0.000190
36700,0.000191
36800,0.000215
36900,0.000191
37000,0.000197
37100,0.000199
37200,0.000193
37300,0.000194
37400,0.000193
37500,0.000201
37600,0.000201
37700,0.000195
37800,0.000204
37900,0.000198
38000,0.000205
38100,0.000197
38200,0.000200
38300,0.000220
38400,0.000198
38500,0.000214
38600,0.000199
38700,0.000201
38800,0.000200
38900,0.000210
39000,0.000202
39100,0.000203
39200,0.000201
39300,0.000205
39400,0.000208
39500,0.000262
39600,0.000207
39700,0.000236
39800,0.000219
39900,0.000206
40000,0.000214
40100,0.000208
40200,0.000212
40300,0.000211
40400,0.000210
40500,0.000208
40600,0.000215
40700,0.000211
40800,0.000217
40900,0.000212
41000,0.000257
41100,0.000228
41200,0.000213
41300,0.000214
41400,0.000228
41500,0.000214
41600,0.000250
41700,0.000225
41800,0.000222
41900,0.000216
42000,0.000265
42100,0.000220
42200,0.000225
42300,0.000220
42400,0.000218
42500,0.000218
42600,0.000226
42700,0.000220
42800,0.000232
42900,0.000221
43000,0.000226
43100,0.000222
43200,0.000227
43300,0.000223
43400,0.000231
43500,0.000224
43600,0.000223
43700,0.000224
43800,0.000238
43900,0.000225
44000,0.000225
44100,0.000233
44200,0.000233
44300,0.000227
44400,0.000254
44500,0.000231
44600,0.000238
44700,0.000236
44800,0.000240
44900,0.000227
45000,0.000247
45100,0.000231
45200,0.000231
45300,0.000229
45400,0.000233
45500,0.000231
45600,0.000233
45700,0.000242
45800,0.000233
45900,0.000233
46000,0.000237
46100,0.000250
46200,0.000235
46300,0.000245
46400,0.000246
46500,0.000242
46600,0.000239
46700,0.000257
46800,0.000243
46900,0.000259
47000,0.000238
47100,0.000238
47200,0.000256
47300,0.000242
47400,0.000242
47500,0.000251
47600,0.000250
47700,0.000243
47800,0.000253
47900,0.000244
48000,0.000251
48100,0.000245
48200,0.000285
48300,0.000261
48400,0.000250
48500,0.000246
48600,0.000247
48700,0.000255
48800,0.000249
48900,0.000267
49000,0.000259
49100,0.000256
49200,0.000258
49300,0.000254
49400,0.000258
49500,0.000250
49600,0.000259
49700,0.000262
49800,0.000253
49900,0.000264
50000,0.000253
